# chem_formula, target, reference LZL obtained from Supercon database
Y0.5Pr0.5Ba1Sr1Cu3O6.9,36.00
Mg0.8Al0.1Li0.1B2,32.90
Tl2Ba2Ca1Cu2O,106.00
Eu1Ba1Sr1Cu3O6.95,84.00
Eu1Ba2Cu3S1O6,85.00
La1.8Sr0.2Cu0.985Fe0.015O4,16.04
Y1Ba2Cu2.55Ga0.45O7,65.36
Ag0.667Al0.333,0.13
La3Ru1,5.55
Nb0.11Re0.78Ta0.11,8.80
As2Cd1Sn1,2.29
In0.6Pb0.4,6.36
Th1Ir1.8Ru0.2,4.86
Rh0.25Zr0.75,11.40
Ni2Hf1Al1,0.74
W0.014Zr0.986,3.64
Pd0.95Rh0.05Te2,1.65
Tl1Ba1.8La0.2Cu1O5,42.00
Sc4.5Dy0.5Ir4Si10,6.95
Gd1Ba2Cu2.94Zn0.06O7,65.90
Pd1Sb1,1.66
Pb0.3Bi1.7Sr2Ca2Cu3O10,107.00
Lu2Ir3Si4.75Ge0.25,6.20
V0.741Ga0.152Al0.107,11.40
Hg1Sr2La0.333Ce0.667Cu2O6,40.00
Cr1Ru2,2.00
Y1Ba2Cu3Br0.9O6.2,92.00
Nd1Bi0.99Pb0.01S2F0.3O0.7,4.85
Ca1Li2,13.00
Bi2K1,3.58
Eu1.2Mo6S8,9.80
Fe1Cr0.01Se1,11.20
Pd2.2S1,1.63
Cu0.7In0.01Nb0.29,9.04
Hg2Sr2Y0.8Ca0.2Cu2O8,58.00
Bi2Rh1,2.20
Dy1Rh2Ir2B4,4.53
Mo0.4W0.6C1,11.30
Hg1Ba2Cu1O,96.00
Pd1Tl2,1.32
Cr1Ru3,3.30
Pb0.7V0.3Sr2Ca0.65Er0.35Cu2O,58.10
Cd0.96Mg0.04,0.24
Al1Cu1,3.45
Y1Ba2Cu2.97Mo0.03O,76.00
Si0.132Zr0.868,3.21
Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
Pd49.75Ni0.25Sb50,1.50
Ca1Cu0.25Si1.6,3.00
Cs1Pb0.3Bi3.7Te6,2.90
Y0.9Ca0.1Ba1.6Sr0.4Cu4O7.8,85.50
Gd0.71Sm1.14Ce0.15Cu1O4,0.01
Li0.05Zr1N1Cl1,15.00
Y1Ba2Cu2.82Zn0.06O7,29.90
Tm1Ba2Cu3O,92.00
Mg12Ir19B16,5.70
Mg1.4Al0.6Si1,6.00
Eu0.8Pr0.2Ba2Cu3O7,64.00
Y0.9Ca0.1Ba2Cu3O6.93,83.30
Tl1Sr1.7Ce0.3Ca1Cu2O7,57.10
Na0.35Co1H1.4O2,4.70
Li2B1Pd3,7.61
Hg1Ba2Ca2Cu3Fe0.5O,128.20
Dy1Ba2Cu3O7,95.10
Nb3Al0.985Si0.015,18.60
Al0.05Au0.95,0.01
U0.89Mo0.11,1.25
Y0.9Pr0.1Ba2Cu3O6.95,88.10
Y2Br1.75Cl0.25C2,4.70
Nd0.6Ca0.4Ba2Cu2.2Hg0.8O6,108.00
Ba0.818Na0.182Fe2As2,6.40
La1.84Sr0.16Cu0.97Zn0.03O4,7.85
K0.46Zr1N1Cl1,15.00
Nb3Sn0.98Al0.02,17.90
Y1Ba2Cu3O9,93.00
La1Ba1.2Ca0.8Cu3O6.95,74.00
Tl1Sr1.65Ce0.35Ca1Cu2O7,59.30
Nb1C0.3N0.7,17.80
Ba1.2Sr0.8Yb1Cu3O6.61,36.70
Bi1.8Pb0.2Sr2Ca1Cu1.92Co0.08O8,43.00
Li0.34Cs1Ca2Nb3O10,5.40
Ti55Nb30Si12B3,5.00
Nb0.6Rh0.4,4.21
Ba1Fe1.32Ru0.68As2,14.50
Ca1Si2.2,1.37
Fe2As2Ca4Sc2.01Ti0.99O7.5,31.00
Lu2Ir3Si4.98Ge0.02,6.32
Nb0.7Ti0.3,10.10
Sm1Sr2Ta0.8Sn0.2O8,30.00
Fe1Se0.89S0.11,10.70
Ca8.2La1.8Pt3Fe10As18,21.90
Nd2Cu1F0.1O4,6.00
Nb3Sn0.4Ga0.6,14.60
Na1Fe0.978Cu0.022As1,11.60
Nb3Al0.9Se0.1,17.60
La1.931Sr0.069Cu1O4,12.00
Cu19.6Zr78.4Mn2,1.14
Ba1Ag0.3Si1.7,3.20
Ho1Ni1.995Co0.01B2C1,6.72
Sm1.1Ba1.9Cu3O7.05,78.50
Bi1.64Pb0.36Sr2Ca0.67Y0.33Cu2O8,25.00
Mg0.815Al0.18B2,25.70
Pr1Os1.2Ru2.8Sb12,0.81
V2.97Mo0.03Si1,16.00
Sm1Fe1As1F0.2O0.8,52.50
Fe9.92Ga25V65.08,4.65
Fe0.5Ba2Ho1Cu2.5O7.49,76.00
Ir0.7Re0.3,1.70
Y1Ba1.9La0.1Cu3O8,64.00
Ta0.1V0.9,4.47
U0.957Th0.043Be13,0.53
Y1Ba2Cu2.98Fe0.02O6.93,91.80
La98Lu1Tb1,2.11
Eu1.55La0.3Ce0.15Cu1O4,10.00
Hg1Ba2Cu0.99Ni0.01O4,96.00
Er0.6Pr0.2Ca0.2Sr0.8Ba1.2Cu3O,72.50
Bi2Sr1.8La0.2Cu1O,21.00
Gd1Ba1Sr1Cu3O6.94,86.00
Ga7Pt3,2.90
Y0.5Pr0.5Ba2Cu4O8,52.50
La1.3Yb0.6Ba1.3Ca1.2Cu5O11.74,73.00
Ca4Rh6Pb19,3.30
Bi1.6Pb0.4Sr2Ca1.999Sm0.001Cu3O,97.10
Fe1Se0.164Te0.656,13.10
Dy1Ba2Cu2.98Zn0.02O7,84.80
Hg1.4Tl0.6Ba2Y0.9Ca0.1Cu2O8,39.60
Ba2Ca2Cu3F1.3O6.7,109.00
Bi2Sr2Ca0.66Y0.34Cu1.96Zn0.04O8,51.30
Gd1Ba1Sr1Cu3O6.77,4.00
Tl0.5Pb0.5Sr2Ca1Cu2O7,85.00
Cu2.8W0.2Sr2Y0.9Ca0.1O,76.00
Hg1Ba2Cu1O4.13,97.00
La1.92K0.08Cu1O4,21.00
Ho0.45Pr0.55Ba2Cu3O7,20.70
Tl0.74Bi0.3Sr1.8Ba0.2Ca2Cu3O,120.00
La1.875Ba0.1Sr0.025Cu1O4,6.00
Bi3.95Cu0.05S3O4,2.60
Sm1Ba2Cu4O8,69.30
Tl2Ba2Ca2Cu3O,129.00
V0.5Sr2.7Ca2.3Cu4.5O11.6,107.00
Y3Ru4Ge13,2.85
Bi2Sr2Ca0.55Y0.45Cu2I1O8,55.00
Y1Ba2Cu2.95Fe0.05O6.64,37.40
Pb0.4Yb0.6Mo6Se8,7.90
Y1Ba2Cu2.91Zn0.09O6.77,30.00
Tl2Ba2Ca2Cd0.3Cu3O,124.00
Tl1Sr2Ca0.7Ce0.3Cu2O7,51.50
Sr0.9Nd0.1Cu1O2,44.00
Li0.62Cs1Ca2Nb3O10,4.71
Sr1Ga0.9Si1.1,4.73
Y1Sr2Cu2.8W0.2O6.9,45.00
Fe1.02Te0.5Se0.3S0.2,11.64
I1Bi2Sr2Ca0.5Y0.5Cu2O,79.00
Y1Ba1.9La0.1Cu3O6.96,93.50
Bi2.2Sr1.8Ca1Cu2O8,92.00
Mg1.9Cu0.1B12,37.30
Bi2Sr3Cu2O8,91.50
Pr1Fe0.95Co0.05As1O1,8.76
Ca1Ba1La0.8Sm0.2Cu3O7,71.00
Y1Ru4P12,8.50
Nb1C0.9N0.1,16.97
Fe1.9Co0.1As2Sr4Mg1Ti1O6,22.00
Mg0.65Al0.175Li0.175B2,30.70
Pr1.85Ce0.15Cu0.99V0.01O3.98,22.00
Y1Ba2Cu2.94Zn0.06O6.76,41.10
As0.1P0.9,9.90
Yb0.75Pr0.25Ba2Cu3O7,76.10
Y1Ba2Cu3O6.89,92.10
Sn0.95In0.038Te1,1.90
Nb0.8Ga0.14Ni0.06,8.70
Nb80Ga17Co3,11.00
Y2Ba4Cu7O14.33,22.00
Ag7F2H1O8,1.50
Mo0.5Re0.5,11.60
Sm1Ba2Cu3O6.773,87.80
Ti1,0.49
Li0.8Fe1.2Se0.23S0.77H1O1,11.00
In25Sb75,4.10
Hg1.4Tl0.6Ba2Y0.4Ca0.6Cu2O7.71,68.60
Y1Ba2Cu3S1O6,90.00
Bi1.8Pb0.2Sr2Ca0.8Nd0.2Cu2O8.21,87.00
Pd34Zr66,2.10
La1.5Ba1Ca0.5Cu3O,50.00
Y1.6Ca0.4Ba4Cu7O,73.00
Y0.875Lu0.125Ba2Cu3O,89.70
Hg5Tl2,3.86
Bi2Sr1.49La0.51Cu1O6,28.50
Y1Ba2Cu2.675Co0.325O,7.00
Pd0.02Ir1Te2,2.15
In4Sb1Te3,1.40
C1.35Ca0.1Y0.9,10.50
Ba2Ca1Cu2F1.8O4.2,87.00
Bi2Sr2Ca0.62Y0.38Cu1.98Zn0.02O8,58.20
Sr1Pt3P0.6Si0.4,7.50
Mo3S1Se3,3.40
C1Fe3,1.30
Mo1Sr2Y1Cu2O7,32.00
Bi2Sr2Ca0.55Gd0.45Cu2O8,50.40
Bi2Sr2Ca2Cu3Zn0.009C0.288H0.144N0.72O,92.90
Y0.9Pr0.1Ba2Cu3O6.965,85.00
B0.03C0.51Mo0.47,12.50
Y1Ba2Cu3O6.409,26.00
Y1Ba2Cu2.94Ni0.06O7.01,85.00
Eu0.0153La0.9847,1.58
Y0.8Ca0.2Ba1.8La0.2Cu3O6.96,78.00
Nb0.8Ga0.17Cr0.03,11.50
Pr0.2Ca0.8Ba1La1Cu3O7.1,33.50
Hg1Ba2Cu1O4.07,91.00
Y1Ba2Cu3O6.47,51.40
Na1Sn2As2,1.20
Bi1.95Sr1.65La0.4Cu1O6.334,30.50
Bi1.5Pb0.4Sb0.32Sr2Ca2Cu2O,116.50
Ga1Sr2Ca3Cu4O11.1,107.00
Cd0.04Cu0.96S2,1.30
Y0.75Ca0.25Ba2Cu2.75Al0.25O6.86,88.20
Na1Fe2Se2,46.00
La1Fe1As0.5P0.5F0.05O0.95,21.20
Ce1Fe0.83Co0.17As1H1,19.50
Sm1La0.8Sr0.2Cu1O3.95,28.80
C0.15Cu0.5Ba2Ca2Cu3O,88.00
Y0.8Ca0.2C2,2.82
Hf0.33Nb0.67,17.00
La1.85Sr0.15Cu0.976Zn0.024O4,6.60
Y1Ba2Cu2.85Ga0.025Zn0.124O7,54.20
Hg1Ba2Cu1O4.39,26.00
Nb3Sn2,17.20
Ir0.88Pd0.12,0.04
Ba1Ti2Sb1.7Sn0.3O1,2.20
Y0.6Pr0.4Ba2Cu3O6.5,14.90
Ba1Fe1.894Co0.042Cu0.064As2,9.60
Li1.16Ti1.84O4,8.30
Y1Ba2Cu3O6.957,91.00
Pb0.9769Sn0.0231,7.21
Yb0.7Pr0.3Ba2Cu3O6.97,73.50
Re0.98Rh0.02,2.01
Ba0.64K0.34Fe2As2,39.00
Nb0.76Pd0.24,1.90
Pr0.85Eu0.15Pt4Ge12,7.28
Bi4Sr3Ca1.2Y1.8Cu4O16,79.30
Au0.278Ga0.722,1.61
Tl2Sr2Sr0.5Lu0.5Cu2O7,81.50
Nb3Al0.5Sn0.5,16.00
Pr0.8Sr0.2Fe0.97Zn0.03As1O1,13.00
N0.9Nb0.114Ti0.886,10.10
Pb0.9904Sb0.0096,7.29
Li0.99Fe1.01As1,14.00
Rh0.005Ti0.995,1.80
Bi2.4Sr2Ca1.6Cu3O,70.00
Ir3Lu1,2.89
Y0.55Pr0.45Ba2Cu3O6.65,30.70
Hg1Ba2Ca5Cu6O14,107.00
Y1Ba2.01Cu2.81Ni0.19O6.7,65.00
Cu1.3K0.2Co1.5S4,4.40
La1.7Sr0.3Cu1O4,18.30
Y1Ba1.3Sr0.7Cu3O6.98,84.50
Hg0.75Ba2.07Ca2.07Cu3.11O8.16,134.20
Sn0.504Pb0.336In0.16Te1,4.01
As2Te3,4.40
Nb1Se2.2,7.00
Sm1Ba2Cu3O6.75,38.40
Pt1Tl2,1.58
Ba1Pb0.45Hg0.3Bi0.25O3,4.42
Bi2Sr2Ca1Cu1.84Co0.16I0.85O,21.10
Ta1S1.2Se0.8,3.70
Sr1Fe1.8Co0.2As2,19.20
Ho1Rh2.4Ru1.6B4,1.60
M0.62Os0.38,5.65
Tl0.5Ba2Ca3Cu2Zn2.5O12,119.80
Mo0.25Sr2Ce2.01Nd0.99Cu2.75O11,31.70
Y1La1.6Ba3.4Cu6O14.38,53.10
Bi2Eu0.5Ca2.5Cu2O,31.50
Tl1Sr2Yb0.5Ca0.5Cu2O,67.00
C60Tb2.75,5.40
Er1Rh3.6Ir0.4B4,7.95
Hg1Ba2Ca0.86Sr0.14Cu2O6,120.00
Bi2Sr2Ca0.8Gd0.2Cu2O8.26,89.80
Bi2.2Sr1.8Ca1Cu2O,90.00
Dy1Ba1.5Sr0.5Cu3O7,86.50
B2.6Nb1,10.90
Mg0.956Al0.044B2,34.00
Tl1Sr2Sr0.5Tb0.5Cu2O7,82.50
Yb0.4Ba0.6Cu1O3,88.00
La1Pd1Sb2,2.70
Rh3Th7,2.15
Y1Ba1.8La0.2Cu3O6.96,82.00
B0.6C0.4Sr0.5Ba1.5Ca2Cu3O9,119.00
Bi1.3Pb0.7Sr2Ca2Cu3O,116.00
K2Mo15Se19,2.10
Y2La1Ba3Cu6O14.17,28.00
N0.906Zr1,3.00
Gd0.8Pr0.1Ca0.1Sr0.8Ba1.2Cu3O,69.80
Pr0.5Nd0.5Os4Sb12,0.60
V3Si0.6Ge0.4,8.70
Nd1.85Ce0.15Cu1O,24.00
Bi2Sr2Cu1O6.09,10.00
Mg0.93Na0.07B2,38.00
Tl1Sr1.5Dy0.5Ca1Cu2O7,80.00
Au0.2Sn0.8,2.38
Ca1Fe2As1.94P0.06,11.00
Mo0.6W0.4C1,11.30
Bi2Sr2Ca0.87Pr0.13Cu2O,88.90
Y1Ba2Cu3O6.88,92.00
V0.783Ga0.138Al0.079,10.20
La2.25Ca1.5Ba2.25Cu6O13.93,74.00
Ce1Co0.5Rh0.5In5,1.60
Y0.88Tb0.12Ba2Cu3O7,92.10
Nb4Fe1Si1,6.80
Y0.887Ba1.962Ca0.15Cu4O8,91.80
La0.6Sm0.4Ca1Ba1Cu3O7,68.00
Pb0.9848Tl0.0152,7.13
Pb0.63Cu2.27Sr1.79Cd0.21Y0.79Ca0.21O,66.50
Tb1Sr2Cu2.85Re0.15O,26.00
Pt5Th1,3.13
Ba6.62Si46,5.00
Y0.7Pr0.3Ba2Cu4O8,66.50
H15Th4,8.45
Mo6Se7.85S0.15,6.30
Sm1Fe1As1F0.12O0.88,50.10
La1Rh1P1,2.50
Pr1.83Ce0.15Cu1O,15.00
Sm1Fe1As1O0.67,55.00
Y1Ba2Cu3O6.67,61.50
Rb1V6S8,0.65
Nb82Si18,4.40
Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,111.00
Ta0.85W0.15,1.95
Ge3Te4,1.55
Y0.4Pr0.6Ba1Sr1Cu3O6.92,18.00
La1.75Sr0.25Cu0.98Ni0.02O4,8.10
La0.962Tm0.038Sn3,5.49
Bi0.0105Pb0.9895,7.21
Nd2Ba3Cu5O,18.00
Gd0.9Mo0.1Ba2Cu3O6.907,65.90
Bi4Sr3Ca2.7Y0.3Cu4O,81.70
Nb3Si0.5Sn0.5,8.30
Lu0.9Tm0.1Ru1B2,8.72
Y0.47Pr0.53Ba2Cu3O7,8.00
Hg0.5Bi0.5Sr2Ca0.65Nd0.35Cu2O,94.00
La1.875Sr0.125Cu1O,34.30
Mg0.6Al0.4B2,14.60
Bi2.2Sr1.8Ca1.05Cu1.95Na0.2O8,87.00
Y1Mo6S7,2.66
Na0.75Co0.999Ga0.001H2.6O3.3,4.19
Zn0.005Pc0.005Bi2Ca2Cu3O,94.00
Er1Ba2Cu2.73Zn0.24Fe0.03O6.92,43.00
Rh0.14Zr0.86,11.10
Tl2Ba2Cu1O6.05,47.00
Bi0.5Pb0.25Sn0.25,8.50
B2Ta1,9.50
Th1In1.5Sn1.5,1.03
Lu1.94Sc0.06Fe3Si5,4.83
Lu0.85Er0.15Ru1B2,8.86
Ce1Cu2Si2,0.80
Cu1Rh2S4,4.80
Bi2Sr2Ca1Cu1.8Li0.2O,86.90
Sr0.5Ba0.5Ni2P2,2.76
Sr0.8Eu0.2Fe1.78Co0.22As2,18.00
Tm1.2Mo6S8,1.95
Ce0.3Nd0.7F0.5Bi1S2O0.5,4.07
Bi0.33Hg0.67Sr2Y1Cu2O7,74.00
Y1Ba1Sr1Cu3O6.9,92.00
In2Mo15Se19,1.50
Tm0.9Lu0.1Fe3Si5,1.65
Gd1Ba2Cu2.9Ni0.1O,84.50
La0.76Ce0.24Ru2,1.47
Al0.22Nb0.75Si0.3,19.20
Dy1Ba2Cu3O6.84,90.00
Sr0.2La1.8Cu0.99Zn0.01O4,29.00
Ce1Rh0.2Ir0.8In5,0.67
In0.45Tl0.55,2.48
Au1Sn1,1.25
Ba0.1Na0.9Fe2As2,18.40
Pr1Ru4Sb12,1.30
Pb2Sr2Y0.5Ca0.5Cu3O8.6,65.00
Bi1.6Pb0.4Sr2Ca2Cu2.93Fe0.07O,89.35
Pb1.4V0.6Sr2Ca0.5Y0.5Cu3O,40.00
In0.06Sn0.94Te1.01,1.36
B1Mo1Re1,5.09
Te2Mo6Se6,3.00
Be2Ru1,1.35
Th1Ir3B2,2.09
Nb2.97Zr0.03Al1,17.40
Nd1Ba1.4Sr0.6Cu3O6.94,75.00
Ba1Fe1.786Rh0.214As2,13.30
Tl0.5Pb0.5Sr1.8Yb0.2Mg1Cu2O7,64.95
Ir1.15Nb0.85,4.75
La1Fe0.95Zn0.05As1F0.1O0.9,25.40
Bi3Pb1Sr3Ca3Cu3.8Cr0.2O,57.50
Ru0.9Ir0.1Sr2Gd1Cu2O8,22.00
La1.2Ba1.6Sr0.2Cu3O,47.90
Y1Ba2Cu3.92Fe0.08O8,70.00
Y1Ba2Cu3.8Zn0.2O8,30.50
La1Ba1.1Ca0.9Cu3O7.02,75.00
Re0.35W0.65,6.75
La1Pt2B2C1,10.50
Bi1.5Pb0.5Sr1.5La0.5Cu1O6.074,18.10
Nd0.9Pr0.1Ba2Cu3O6.85,48.30
Ca0.8La0.2Fe1As1H1,40.60
Tl1Ba2Ca1Cu2O7,93.00
Na0.65Fe1.93Se1.6S0.4,32.00
Au0.5Ge0.5,3.60
Ho1Ba2Cu4O8,82.00
B0.978C0.022Si1,1.35
Sr1Fe1.826Co0.174As2,9.50
Ho1Rh2.6Ru1.4B4,4.68
Eu1Ba1Sr0.8Ca0.2Cu3O6.95,75.00
Tl0.5V0.5Sr2Ca0.8Y0.2Cu2O,100.00
Nd1Fe1As0.2P0.8F0.1O0.9,6.98
Lu5Ir4Si8Ge2,6.60
Nb3Sb0.15Sn0.7Tl0.15,16.04
Hg0.8S0.2Ba2Cu1O,65.00
Ho0.9Lu0.1Ni2B2C1,8.77
Eu0.9Sr0.1Ba1.6Pr0.1Cu3O6.58,32.00
Dy1Ba1Sr1Cu3O6.6,14.85
Bi1.95Sr1.65Pr0.4Cu1O4,35.00
Y1Ba1.9Ca0.1Cu3O6.84,85.00
Cu1Y1,0.47
Sb0.06Sn0.94,3.96
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu2O8,63.50
Dy0.9Tb0.1Ni2B2C1,4.70
Ca0.4La1.25Ba1.35Cu3O6.99,38.00
Hg0.9Tl0.1Ba1.9La0.1Cu1O,71.80
S1N1,0.26
Eu1.3Pr0.2Ce0.5Sr2Cu2Nb1O10,13.40
Nd0.5Ca0.5Ba0.6La0.4Cu3O6.77,80.50
Li0.8Fe1.2Se1H1O1,40.90
Bi2Sr1.95Ba0.05Ca1Cu2O,88.30
Y1Ba2Cu2.94Ni0.06O6.97,85.00
Ir0.1Nb0.9,2.30
Sm0.4Ba0.6Cu1O,18.00
Y1Ba1.8K0.2Cu3O,86.00
Bi2Sr2Ca0.6Y0.4Cu2O,86.00
Y1Ba2Cu2.85Al0.15O,33.00
Fe0.99Ni0.01Se0.3Te0.7,9.50
Bi1Li1,2.47
Bi1.95Sr1.65La0.4Cu1O6.298,34.00
Ba1Fe1.9Co0.1As2,19.50
In3Y1,0.78
Tl0.4K0.3Fe1.7Se2,28.00
Nb0.7Ti0.1Sr2Eu1Cu2.2O,30.00
Dy1Ba2Cu2.9Zn0.1O,49.30
Ag1Sn1Se1.8S0.2,5.79
Ce1Co0.95Ni0.05In5,1.86
La1Ni0.84Bi2.04,4.41
Nb0.625Sn0.25Ta0.125,17.60
Y1Ba2Cu2.85Co0.15O7.03,65.00
Ca0.49La0.51Ba1.26La0.74Cu3O,71.90
Y1Ba2Cu2.82Ni0.18O7,72.20
Mg0.97Al0.03B2,37.30
Mo0.62Os0.38,5.65
Pb0.5Sr2Ca0.5Tm0.5Cu2.5O7,72.00
Pb7Bi3,10.30
Sr1Pd1.86Pt0.14Ge2,2.60
Bi1.9Pb0.1Sr2Ca1Cu2O8.2,73.50
Li0.1Rb1Sr2Nb3O10,6.02
In0.488Na0.025Pb0.488,6.00
Tl1Sr1.5Er0.5Ca1Cu2O7,78.00
Fe1Te0.7Se0.3,12.90
Ca4Al2Fe2P2O6,17.10
Bi2Sr2Ca1Cu2O8.242,73.90
La1Er1Ba2Ca2Cu6O14.122,79.00
C1Ca3Cu2O7.1,47.00
Y1Ba1.5Sr0.5Cu3O,84.00
Tl2Ba2Ca1Cu2O7,108.00
Ir0.1Os0.25Rh0.65,0.10
Y0.38Ba1.74La0.88Cu3O6.95,25.00
Y0.85Ca0.15Sr0.5Ba1.5Cu2.5B0.5O7,55.60
Gd0.95Hf0.05Ba2Cu3O6.91,86.90
La1.85Ca0.15Cu1O3.942,19.00
La1Fe1As1F0.13O0.87,25.40
Hg2Ba1Sr1Y1Cu2O8,32.00
Nd1.1Ba1.9Cu3O7.05,65.50
Bi2Sr2Ca0.9Gd0.1Cu2O8,90.90
Ce1Fe0.9Co0.1As1O1,10.00
La1.65Nd0.2Sr0.15Cu1O4,29.00
Os0.55V0.45,5.04
Nd1Ba2Cu3O,98.70
Y0.85Ca0.15Ba2Cu2.85Co0.15O6.97,86.00
B2.03Nb1,5.26
Pb1.14Nb3Se7.14,4.80
Hg0.7Bi0.3Sr2Ca2Cu3O8.15,112.00
Hg1Tl2Sr4Cu6O,90.00
Eu0.6Sr0.4Fe1.715Co0.285As2,13.90
Pb0.5Hg0.5Sr1.2La0.8Cu1O5,24.00
Bi1.6Pb0.4Sr2Ca1.9Sm0.1Cu3O,70.00
Pb0.9Sn0.1,7.17
Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03,76.90
Mg1Al1Si1,6.00
Y0.8Ca0.2Ba2Cu2.8Ni0.2O6.77,64.00
Gd1Ba2Cu2.97Fe0.03O7,88.20
V2.79Ce0.21Ga1,7.50
Hg0.5Fe0.5Sr2Y0.7Ca0.3Cu2O6.7,24.00
Ca1Ir2,6.15
Nb1C0.28N0.78,17.90
La1.8Er0.2Ba2Ca0.4Cu4.4O10.371,40.00
Nd1Ba1.8Sr0.2Cu3O6.927,82.00
Ce1Fe0.95Co0.05As1F0.1O0.9,23.50
Ce0.925La0.075Co1In5,1.31
Sm1Fe0.9Ru0.1As1F0.15O0.85,21.70
K0.8Fe1.992Co0.008Se2,17.00
La1.5Ba1Ca0.5Cu3O6.801,30.00
Bi2Sr2Cu1O,15.50
Cu0.9Co1.9S4,1.60
Tl1Sr2Ca1Cu2F0.5O,50.00
Eu0.7Na0.3Fe2As2,32.00
Ir3Te8,1.80
Nb1C0.2N0.74,17.50
Ir2Sr1,5.70
La3.1Gd0.2Ca0.4Ba3.3Cu7O16.473,48.00
La1.78Sr0.22Cu0.995Zn0.005O4,20.00
V2Hf0.9Nb0.1,9.93
Bi1Pb0.4Sr1Ca1Cu2O,101.50
Nd0.33Sm0.33Gd0.33Ba2Cu3O,93.10
C2Lu1,3.33
Mg1B1.868C0.132,33.15
Nd0.4Ca0.6Ba0.6La0.4Cu3O6.71,78.50
La0.9Y0.1Fe1As1F0.1O0.9,7.00
Y0.98Ba1.993Ca0.026Cu3.5O7.5,94.20
Dy1Ba2Cu2.92Ni0.08O7,77.00
Y1Ba1.8Sr0.2Cu3O6.98,89.00
Bi1.65Pb0.35Sr2Ca2Cu3FO,117.20
Tb1Sr2Cu2.7Mo0.3O7,80.00
Nd2Cu1O4,32.00
Y0.6Pr0.4Cu2.85Re0.15O7,33.90
V2.883W0.117Ga1,11.50
Gd1Sr0.8Ba1.2Cu3O,84.00
Th1.2Er0.8C3,7.00
Ce1Bi1S2F0.33O0.67,2.25
Ba0.525K0.475Bi1O2.917,25.90
Nd0.7Sr1.3Cu1FO4,44.00
Nd0.8Ba0.2Fe1As1F0.4O0.6,50.03
Th0.93Zr0.07B12,5.50
La0.85Y0.15Ni1C2,2.08
Bi2Sr2Ca1Cu2O8.12,81.30
Hf1V2H1,4.87
Fe1.14Te0.91S0.09,8.50
Y1Ba2Cu2.94Zn0.06O6.83,55.00
Mg1C1Ni2.985Fe0.015,5.96
Ru0.95Co0.05Sr2Gd1CuO8,5.50
Tl2Ba2Cu1O,10.00
O0.03V0.97,2.40
As2W1,0.90
Y0.95Ca0.05Ba2Cu2.94Zn0.06O,66.00
Bi2Sm0.5Ca2.5Cu2O,36.50
Y0.4Gd0.6Ba2Cu3O7,92.00
La1.84Sr0.16Cu0.987Ni0.013O4,25.00
La1Fe4P12,4.20
Li0.46Rb1Ca2Nb3O10,3.54
Os0.115Re0.885,1.79
Lu0.9Ca0.1Ba2Cu3O6,18.00
Pb1,7.22
Th0.9988U0.0012,0.55
Sr0.33Hf1N1Cl1,20.30
Pt0.25V0.75,3.20
Pb0.5Cd0.5Sr1.8Eu1.6Ce0.6Cu2O9,39.00
La1Pt1B1N1,6.70
Ba1.1Sr0.9Cu1.1C0.9O4.9,26.00
La1.985Sr0.015Cu1O4.032,26.00
Y1Sr2Cu2.8Mo0.2O,45.00
Y1Ba2Cu2.892Zn0.108O7,48.00
Sr2Y1Cu3O7.65,70.00
Tl1Sr1.65Th0.35Ca1Cu2O7,55.30
Nd185Ce0.15Cu1O4,15.00
Hg1Ba2Ca2Cu3O8.22,110.00
Ba1Fe1.902Co0.098As2,15.80
Sm1Fe1As1H0.066O0.934,43.30
Y1Re0.05Ba2Cu2.95O7.04,92.00
Ce1Fe1As1F0.08O0.92,27.60
La1Ca1Ba1Cu2.95Zn0.05O7,55.00
Cu0.5C0.5Ca3Cu2O6.6,57.00
La1.3Ba1.3Ca0.4Cu3O,58.00
Bi2Sr2Ca0.6Y0.4Cu2O8,71.50
Ir0.89Rh0.11,0.06
Tl1Sr1.8Ce0.2Ca1Cu2O7,35.00
La1Ba1Cu2.88Co0.12O7,40.00
Nb2.85V0.15Sn1,17.10
Hg1Ba2Cu1O4.09,98.00
Nb3Sn0.8Al0.2,16.90
Li2Pd1.5Pt1.5B1,4.36
Fe2As2Ca5Sc2Ti2O10,36.00
Ho0.7Pr0.3Ba2Cu3O7,60.00
Pr1Fe1As1O0.85,48.20
Ru0.55Rh0.45P1,3.60
La0.6Pr0.4Ba2Cu3O7,54.80
Y1Ba2Cu2.85Ag0.15O,91.30
Pb0.9Sb0.1,6.28
Y0.85Ca0.15Sr1Ba1Cu2.5B0.5O7,43.60
Ga0.2Nb0.8,15.30
Bi2Sr2Ca0.67Y0.33Cu2O8,34.30
Fe1Se0.38Te0.62,13.50
Nb80Si16B4,4.70
Rh17S15,5.80
Eu1Ba2Cu2.925Zn0.075O,27.00
Ni1Zr2,2.77
La1.934Ba0.066Cu1O4,22.60
Rb2K1C60,26.40
N0.3S0.7,0.29
Sc4Os6Sn19,1.50
Bi0.16Pb0.3V0.1Sr2Ca2Cu3O10.12,102.50
Bi2Sr2Ca2Cu3Zn0.013C0.416H0.208N0.104O,91.00
